Chunk_size,Chunk_Overlap,Top_N,Distance_Function,Time,Story Number,Question Number,isQuestionBad,isAnswerAbsent,EM,Precision,Recall,F1,Original Question,Correct Answer,Normalized Actual Answer,Predicted Answer,Normalized Predicted Answer,EM Fail,Chunk Retrieval Failure,Answer Generation Failure,Answer Too Long,Question Type,Did not retrieve correct chunk,Did not generate correct answer,Answer too long,Answer is the same meaning,Better answer
100,0,2,cosine,5911.526906,29,7,0,0,0,0,0,0,What is actually happens to a web site when page reboot software sends a barrage of hits to it?,"users as ""unobtainable.""
",user `` unobtain '', Overloads host server.,overload host server,1,1,0,0,what,,,,,
100,0,2,cosine,5912.026032,30,0,0,1,,,,,What is denied,,,,,,,,,what,,,,,
100,0,2,cosine,5942.604903,30,1,0,0,0,0.142857143,0.333333333,0.2,What did Tony Blairs spokesman say?,"or any of his office systems.""
",offic system '', Spokesman said information was not obtained from Tony Blair or his office.,spokesman said inform obtain toni blair offic,1,1,0,0,what,,,,,
100,0,2,cosine,5942.60507,30,2,1,0,,,,,trash - fuck off,,,,,,,,,other,,,,,
100,0,2,cosine,5972.676511,30,4,0,0,0,0,0,0,What is the name of the hacker group ?,TeaMp0isoN ,teamp0ison,"1. Lulz Security
    2. Team Poison",1. lulz secur 2. team poison,1,1,0,0,what,,,,,
100,0,2,cosine,5997.208207,30,6,0,0,1,1,1,1,What information was stolen?,Personal details about Tony Blair ,person detail toni blair, Personal details about Tony Blair,person detail toni blair,0,0,0,0,what,,,,,
100,0,2,cosine,6024.802717,30,7,0,0,0,0.75,0.375,0.5,what did he say about the details,"""This information has not been obtained from Tony Blair or any of his office systems.""
",`` inform obtain toni blair offic system '', He said that the information was not obtained from him or his office.,said inform obtain offic,1,1,0,0,what,,,,,
100,0,2,cosine,6063.119255,31,0,0,0.33,0,0,0,0,What did the spokesman say about the President?,unprecedented effort to reach out ,unpreced effort reach,"1. Obama reiterated that he believes a...
    2. Gibbs said, ""I think what you saw from this president was an...""
    3. Taylor said it is unclear whether the...",1. obama reiter believ ... 2. gibb said `` think saw presid ... '' 3. taylor said unclear whether ...,1,0,1,0,what,,,,,
100,0,2,cosine,6087.596703,31,1,0,0.33,0,0.666666667,1,0.8,Amount of money that the bill is worth?,$787 billion ,787 billion,787 billion dollars,787 billion dollar,1,0,0,1,other,,,,,
100,0,2,cosine,6112.346547,31,2,0,0.33,0,0.333333333,0.666666667,0.444444444,What did Congress pass?,a massive stimulus bill ,massiv stimulu bill,787 billion dollar economic stimulus bill,787 billion dollar econom stimulu bill,1,1,0,0,what,,,,,
100,0,2,cosine,6132.50835,31,3,0,0,0,0.5,1,0.666666667,Who will sign the bill on Tuesday?,Obama ,obama, Barack Obama,barack obama,1,0,0,1,who,,,,,
100,0,2,cosine,6172.107721,31,4,0,0.33,0,0,0,0,What is Obama expected to do on Tuesday?,sign the bill ,sign bill,"1. Hold a news conference (Friday)
    2. Apply campaign message of change (Saturday - Larijani)
    3. Change political stance (Sunday - Top Republican lawmakers)
    4. Not rush into decisions (Friday - Obama)",1. hold news confer friday 2. appli campaign messag chang saturday larijani 3. chang polit stanc sunday top republican lawmak 4. rush decis friday obama,1,0,1,0,what,,,,,
100,0,2,cosine,6200.375369,31,7,0,0,0,0,0,0,When is Obama expected to sign the bill?,Tuesday ,tuesday,"1. Friday (for submitting U.N. membership request)
    2. Not specified (for signing the bill)",1. friday submit u.n. membership request 2. specifi sign bill,1,0,1,0,when,,,,,
100,0,2,cosine,6230.302154,31,9,0,0,0,0,0,0,What did the spokesman say?,"""We're happy that Congress, in a bipartisan way, took steps to make whatever happens in this recession easier to take for the American people."" ",`` 're happi congress bipartisan way took step make whatev happen recess easier take american peopl '', The spokesman said that the information has not been obtained from Tony Blair or any of his associates.,spokesman said inform obtain toni blair associ,1,1,0,0,what,,,,,
100,0,2,cosine,6252.120158,32,0,0,0,0,0,0,0,Was he wearing a helmet?,a ,, Yes,ye,1,0,1,0,other,,,,,
100,0,2,cosine,6273.497213,32,1,0,0,0,0,0,0,Who died in Colorado ski accident?,John McWethy ,john mcwethi,1. Skier (or Skiing victim),1. skier ski victim,1,1,0,0,who,,,,,
100,0,2,cosine,6273.497411,32,2,0,1,,,,,"""Unflappable"" reporter ""really did have handle on what life was for,"" ex-colleague says",,,,,,,,,what,,,,,
100,0,2,cosine,6295.380908,32,3,0,0,1,1,1,1,Who was wearing a helmet?,McWethy ,mcwethi, McWethy,mcwethi,0,0,0,0,who,,,,,
100,0,2,cosine,6315.433143,32,5,0,0,0,0.25,1,0.4,Who is the ABC president?,"David Westin.
",david westin,"1. David Westin (without repeating ""president"")",1. david westin without repeat `` presid '',1,1,0,0,who,,,,,
100,0,2,cosine,6339.052843,32,6,0,0,0,0,0,0,What caused him to die?,injuries ,injuri, Pneumonia,pneumonia,1,0,1,0,what,,,,,
100,0,2,cosine,6368.084563,32,7,0,0,0,0,0,0,What did he love to do?,ski ,ski,"1. Permission was not given; it's an alleged plot.
    2. Carter G. Woodson established Black History Month.",1. permiss given 's alleg plot 2. carter g. woodson establish black histori month,1,1,0,0,what,,,,,
100,0,2,cosine,6392.248956,32,9,0,0,0,0.333333333,0.5,0.4,Who died in a ski accident?,John McWethy ,john mcwethi,61-year old McWethy,61-year old mcwethi,1,1,0,0,who,,,,,
100,0,2,cosine,6418.469598,33,0,0,0,0,0.75,1,0.857142857,Who has  joined inquiry into Jackson's death?,The Drug Enforcement Administration ,drug enforc administr, Drug Enforcement Administration (DEA),drug enforc administr dea,1,0,0,1,who,,,,,
100,0,2,cosine,6444.57833,33,2,0.33,0,0,0,0,0,How many days before Jackson's death was the video taken?,two nights ,two night,2 days,2 day,1,1,0,0,how many,,,,,
100,0,2,cosine,6469.71113,33,3,0,0,0,0,0,0,Where will Jackon's memorial be?,"Staples Center in Los Angeles, ",stapl center lo angel, At Neverland Ranch (not specified),neverland ranch specifi,1,1,0,0,where,,,,,
100,0,2,cosine,6494.176062,33,4,0,0,0,0.6,1,0.75,Who joins the inquiry into Jackson's death?,The Drug Enforcement Administration ,drug enforc administr,1. Drug Enforcement Administration (DEA),1. drug enforc administr dea,1,0,0,1,who,,,,,
100,0,2,cosine,6523.397041,33,5,0,0,0,0,0,0,How many service tickets will be made available?,"11,000","11,000",11000,11000,1,0,1,0,how many,,,,,
100,0,2,cosine,6551.349752,33,6,0,0.33,0,0,0,0,How many memorial service tickets will be made available?,"11,000","11,000",11000,11000,1,0,1,0,how many,,,,,
100,0,2,cosine,6572.638311,33,7,0,0,0,0.75,1,0.857142857,Whose memorial will be Tuesday?,Michael Jackson's ,michael jackson 's, Michael Jackson's memorial,michael jackson 's memori,1,1,0,0,who,,,,,
100,0,2,cosine,6594.657538,34,0,0,0,1,1,1,1,Who called the award legimate?,Ferrell ,ferrel, Ferrell himself,ferrel,0,0,0,0,who,,,,,
100,0,2,cosine,6617.314999,34,2,0.33,0,0,0.5,1,0.666666667,Who does the award honor?,comedians ,comedian, Comedian Will Smith,comedian smith,1,0,0,1,who,,,,,
100,0,2,cosine,6617.399812,34,5,0,1,,,,,What country is the award presented in?,,,,,,,,,what,,,,,
100,0,2,cosine,6617.400055,34,6,1,0,,,,,Comedy has its rules,,,,,,,,,other,,,,,
100,0,2,cosine,6640.243063,34,7,0,0,0,0,0,0,What did Ferrell say about the award?,"that recognizes comedy,"" and he was honored to receive it.
",recogn comedi '' honor receiv, He called it the only legitimate prize.,call legitim prize,1,1,0,0,what,,,,,
100,0,2,cosine,6662.987263,34,8,0,0.33,1,1,1,1,What was fellow comedians reaction on Ferrell saying?,with praise ,prais, Praise,prais,0,0,0,0,what,,,,,
100,0,2,cosine,6688.821729,35,0,0,0,1,1,1,1,What do doctors speculate?,"that there is a biological foundation to gender identity, ",biolog foundat gender ident, There is a biological foundation to gender identity.,biolog foundat gender ident,0,0,0,0,what,,,,,
100,0,2,cosine,6741.124433,35,1,0,0,0,0,0,0,What do people rarely undergo?,"a gender transition and then want to reverse it, ",gender transit want revers,"1. Suffering or hardship voluntarily for a religious purpose (Martyrdom)
    2. Miraculous intervention after death to prove holiness (Posthumous miracle)
    3. Living a life of heroic virtue and sanctity (Heroism and Sanctity)
    4. Fulfilling our basic obligations to those in need (Charity and Compassion)
    5. Qualifications for sainthood include: faith, hope, charity, humility, obedience, poverty, chastity, and perseverance.",1. suffer hardship voluntarili religi purpos martyrdom 2. miracul intervent death prove holi posthum miracl 3. live life heroic virtu sanctiti heroism sanctiti 4. fulfil basic oblig need chariti compass 5. qualif sainthood includ faith hope chariti humil obedi poverti chastiti persever,1,1,0,0,what,,,,,
100,0,2,cosine,6766.595044,35,2,0,0,0,1,0.666666667,0.8,What is the estimated percentage of transgendered Americans?,0.25 to 0.5 percent ,0.25 0.5 percent,0.25 to 0.5%,0.25 0.5,1,0,0,1,what,,,,,
100,0,2,cosine,6791.734488,35,3,0,0,0,0.5,0.666666667,0.571428571,What is the percentage of transgender Americans?,0.25 to 0.5 percent ,0.25 0.5 percent,0.25 to 0.5% (of American population),0.25 0.5 american popul,1,0,0,1,what,,,,,
100,0,2,cosine,6815.279488,35,5,0,0,0,0.666666667,1,0.8,What do doctors speculate as the reason for gender identity?,biological foundation to ,biolog foundat, Biological foundation (implied),biolog foundat impli,1,0,0,1,what,,,,,
100,0,2,cosine,6841.63107,35,6,0,0,0,0.166666667,0.5,0.25,What surgery do people undergo and then rarely want to reverse?,gender transition ,gender transit, Chest reconstruction (mastectomy) for females transitioning into males,chest reconstruct mastectomi femal transit male,1,0,0,1,what,,,,,
100,0,2,cosine,6864.771489,35,7,0,0,0,0.5,0.333333333,0.4,What proportion of the American population is transgendered?,0.25 to 0.5 percent ,0.25 0.5 percent,4 percent,4 percent,1,0,0,1,what,,,,,
100,0,2,cosine,6887.959293,35,8,0,0,1,1,1,1,Biological foundation is an influence to what?,"gender identity, ",gender ident, Gender identity,gender ident,0,0,0,0,what,,,,,
100,0,2,cosine,6912.129842,36,0,0,0,0,0,0,0,Who managed the drug ring?,Tomas Medina Caracas ,toma medina caraca, Drug traffickers (managed),drug traffick manag,1,0,1,0,who,,,,,
100,0,2,cosine,6935.165172,36,1,0,0,0,0,0,0,Who was killed in an attack?,"Tomas Medina Caracas, ",toma medina caraca,1. The person who was killed is not specified in the provided information.,1. person kill specifi provid inform,1,1,0,0,who,,,,,
100,0,2,cosine,6962.617588,36,3,0,0,0,0,0,0,"Did ""El Negro Acacio"" help manage a cocaine network?",trafficking ,traffick," Yes, managed",ye manag,1,0,1,0,other,,,,,
100,0,2,cosine,6987.528937,36,4,0,0,0,0,0,0,When was he killed?,over the weekend ,weekend,50-year old Michael died (date unknown).,50-year old michael die date unknown,1,0,1,0,when,,,,,
100,0,2,cosine,7015.889004,36,5,0,0.5,1,1,1,1,Who killed Tomas Medina Caracas?,Colombian military ,colombian militari, Colombian military,colombian militari,0,0,0,0,who,,,,,
100,0,2,cosine,7015.966897,36,7,0,1,,,,,Who killed him?,,,,,,,,,who,,,,,
100,0,2,cosine,7041.86659,36,8,0,0,0,0,0,0,who is Tomas Medina?,Alleged cocaine trafficker and FARC rebel ,alleg cocain traffick farc rebel,1. Unknown (provided information does not specify his role or relationship to Michael Jackson),1. unknown provid inform specifi role relationship michael jackson,1,1,0,0,who,,,,,
100,0,2,cosine,7063.207857,37,1,0,0,0,0,0,0,Whose bodies were discovered Monday?,snowmobilers ,snowmobil,7 other bodies,7 bodi,1,1,0,0,who,,,,,
100,0,2,cosine,7086.41457,37,2,0,0,0,0,0,0,Where were they riding snowmobiles?,"in southern British Columbia, ",southern british columbia,1. Quebec (Canada),1. quebec canada,1,0,1,0,where,,,,,
100,0,2,cosine,7110.034363,37,3,0,0,0,0.666666667,1,0.8,When were the bodies of the other missing snowboarders found?,a day after avalanches ,day avalanch,1 day after avalanches,1 day avalanch,1,0,0,1,when,,,,,
100,0,2,cosine,7138.129512,37,4,0,0,0,0,0,0,What number of riders managed to rescue themselves?,"""Two ",`` two,2,2,1,0,1,0,what,,,,,
100,0,2,cosine,7171.026968,37,5,0,0,0,0,0,0,Where had the group been snowmobiling?,"southern British Columbia, ",southern british columbia,"1. Montana (based on CNN's reporting)
    2. Unknown (as no specific location was mentioned within the provided information)",1. montana base cnn 's report 2. unknown specif locat mention within provid inform,1,0,1,0,where,,,,,
100,0,2,cosine,7192.661162,37,6,0,0,0,0,0,0,What happened to the third victim?,buried ,buri,3rd victim hospitalized overnight,3rd victim hospit overnight,1,1,0,0,what,,,,,
100,0,2,cosine,7215.780976,37,8,0,0,0,0,0,0,What is the number of missing snowmobilers?,eight ,eight,8,8,1,1,0,0,what,,,,,
100,0,2,cosine,7250.570678,38,0,0,0,0,0.066666667,0.5,0.117647059,What does the tree do?,collecting carbon ,collect carbon,"1. Reduces carbon dioxide
    2. Produces oxygen
    3. Provides a habitat for wildlife
    4. Generates energy from sunlight",1. reduc carbon dioxid 2. produc oxygen 3. provid habitat wildlif 4. gener energi sunlight,1,1,0,0,what,,,,,
100,0,2,cosine,7277.075917,38,3,0,0,0,0.333333333,1,0.5,"What would the ""Synthetic tree"" capture?",carbon ,carbon, Carbon dioxide (CO2),carbon dioxid co2,1,1,0,0,what,,,,,
100,0,2,cosine,7300.885671,38,4,0,0,0,0.666666667,0.5,0.571428571,What would happen to the trapped carbon?,"in a chamber, compressed and stored as liquid ",chamber compress store liquid, Stored as liquid CO2,store liquid co2,1,0,0,1,what,,,,,
100,0,2,cosine,7337.841384,38,5,0,0,0,0,0,0,what did Broecker say?,"""I'm extremely excited about this. I think this is something that the world's going to have to have, unfortunately,"" ",`` 'm extrem excit think someth world 's go unfortun '',"1. Unclear (from Taylor)
    2. He was reserved (Ackland)
    3. Conspiracy theories, probes into U.S. military activities, and criticized the media (Broecker)",1. unclear taylor 2. reserv ackland 3. conspiraci theori probe u.s. militari activ critic media broecker,1,1,0,0,what,,,,,
100,0,2,cosine,7357.122067,38,6,0,0,0,0.333333333,1,0.5,What university is working on this technology?,Columbia ,columbia,1. Columbia University,1. columbia univers,1,1,0,0,what,,,,,
100,0,2,cosine,7386.202351,38,8,0,0,0,0,0,0,Who is developing the technology?,Scientists in the United States ,scientist unit state,"1. Smart inventors (singular form: Lackner)
    2. Naval facility in China Lake, California",1. smart inventor singular form lackner 2. naval facil china lake california,1,1,0,0,who,,,,,
100,0,2,cosine,7410.274651,39,0,0,0.33,1,1,1,1,When did rebels gain control?,1996,1996,1996,1996,0,0,0,0,when,,,,,
100,0,2,cosine,7439.905826,39,1,0,0,0,0,0,0,Who wants independent homeland?,The Liberation Tigers of Tamil Eelam (LTTE) ,liber tiger tamil eelam ltte,"1) People (from their right to come back to their homeland)
    2) United States (hopes to retain the base)",1 peopl right come back homeland 2 unit state hope retain base,1,1,0,0,who,,,,,
100,0,2,cosine,7468.438341,39,2,0,0,0,0.076923077,1,0.142857143,Who is making progress?,the military ,militari,"1. Military (in recapturing rebel territory)
    2. Researcher (in writing a proposal for consideration by U.S. Department of Energy)",1. militari recaptur rebel territori 2. research write propos consider u.s. depart energi,1,0,0,1,who,,,,,
100,0,2,cosine,7496.661962,39,4,0,0,0,0,0,0,When did they do this?,"early Sunday morning, ",earli sunday morn,17 October 2006 - January 2007,17 octob 2006 januari 2007,1,1,0,0,when,,,,,
100,0,2,cosine,7522.556859,39,5,0,0.33,0,0,0,0,Who wants an independent homeland?,Liberation Tigers of Tamil Eelam ,liber tiger tamil eelam,1) Palestinians (from the context of the passage),1 palestinian context passag,1,1,0,0,who,,,,,
100,0,2,cosine,7548.99019,39,6,0,0,0,0.666666667,1,0.8,Which northern town did troops regain control of?,"Elephant Pass, ",eleph pass,1. Elephant Pass,1. eleph pass,1,0,0,1,other,,,,,
100,0,2,cosine,7573.320085,39,7,0,0,0,0,0,0,What did they establish there?,military garrison ,militari garrison, They established information from Vatican archives.,establish inform vatican archiv,1,1,0,0,what,,,,,
100,0,2,cosine,7591.988062,39,8,0,0,0,0,0,0,Who gained control?,Sri Lankan soldiers ,sri lankan soldier,"1) Time Warner (company)
    2) History makers (roles)",1 time warner compani 2 histori maker role,1,1,0,0,who,,,,,
100,0,2,cosine,7617.997926,40,0,0,0,1,1,1,1,Who died of cancer at age 64?,Malcolm McLaren ,malcolm mclaren, Malcolm McLaren,malcolm mclaren,0,0,0,0,who,,,,,
100,0,2,cosine,7641.689751,40,1,0.33,0,1,1,1,1,when did the band break up,1978,1978,1978,1978,0,0,0,0,when,,,,,
100,0,2,cosine,7662.71847,40,2,0,0,0,0.5,0.5,0.5,Can you name the manager,Malcolm McLaren ,malcolm mclaren, McLaren (manager),mclaren manag,1,1,0,0,other,,,,,
100,0,2,cosine,7686.021317,40,3,0.33,0,1,1,1,1,What happened in 1978,The Sex Pistols broke up ,sex pistol broke, The Sex Pistols broke up.,sex pistol broke,0,0,0,0,what,,,,,
100,0,2,cosine,7715.312979,40,4,0,0,0,0,0,0,Who was the onetime manager ?,Malcolm McLaren ,malcolm mclaren,"1. Katie Kay (former special adviser)
    2. John Branca (executor)",1. kati kay former special advis 2. john branca executor,1,1,0,0,who,,,,,
100,0,2,cosine,7736.552211,40,5,0,0.33,0,0,0,0,Do you know his age,"64.
",64,40 years old,40 year old,1,1,0,0,other,,,,,
100,0,2,cosine,7757.921832,40,6,0,0,1,1,1,1,What  broke up in 1978?,The Sex Pistols ,sex pistol, The Sex Pistols,sex pistol,0,0,0,0,what,,,,,
100,0,2,cosine,7757.921993,40,7,0,1,,,,,what did mclaren used to do,,,,,,,,,what,,,,,
100,0,2,cosine,7783.44973,40,8,0,0,0,0,0,0,what did he die of,cancer ,cancer,50-year old Michael died due to pending toxicology results.,50-year old michael die due pend toxicolog result,1,1,0,0,what,,,,,
100,0,2,cosine,7807.783783,41,3,0,0,0,0,0,0,who came back a year later?,an aid worker ,aid worker,1 year,1 year,1,0,1,0,who,,,,,
100,0,2,cosine,7830.643934,41,4,0,0.33,0,0,0,0,what did the girl survive?,Cyclone Nargis ,cyclon nargi,1. Electrocution,1. electrocut,1,1,0,0,what,,,,,
100,0,2,cosine,7865.871026,41,5,0,0,0,0,0,0,who was the aid worker,"Pam Sitko, ",pam sitko,"1. Aid worker is not specified.
    2. William Daley, Ray LaHood, Kathleen are cabinet members (not aid workers or journalists).
    3. The individual who has been involved with SCAD students over the years is not specified.",1. aid worker specifi 2. william daley ray lahood kathleen cabinet member aid worker journalist 3. individu involv scad student year specifi,1,1,0,0,who,,,,,
100,0,2,cosine,7890.767707,41,6,0,0,0,0.5,1,0.666666667,where was the cyclone,Myanmar ,myanmar, Myanmar (Burma),myanmar burma,1,1,0,0,where,,,,,
100,0,2,cosine,7917.465337,41,7,0,0,0,0,0,0,what did the worker say?,"Nway -- like thousands of people in Myanmar -- is slowly recovering one year after Nargis demolished their country.
",nway -- like thousand peopl myanmar -- slowli recov one year nargi demolish countri, The worker said the information was obtained in [ago].,worker said inform obtain ago,1,1,0,0,what,,,,,
100,0,2,cosine,7943.156111,42,0,0,0,0,0,0,0,whose car was found,"Burk, ",burk, Whose car? (Subject not specified),whose car subject specifi,1,1,0,0,who,,,,,
100,0,2,cosine,7980.714757,42,1,0,0,0,0.117647059,1,0.210526316,What is Courtney Larrell Lockhart charged with?,capital murder ,capit murder,"1) Capital murder during a robbery
    2) Armed and forcible confinement of two women
    3) Armed robbery
    4) Stealing restricted items",1 capit murder robberi 2 arm forcibl confin two women 3 arm robberi 4 steal restrict item,1,0,0,1,what,,,,,
100,0,2,cosine,8017.041854,42,3,0,0,0,0.066666667,0.076923077,0.071428571,What happened to Lauren Burk?,"was found shot on North College Street, a few miles north of campus, on Tuesday night. She died later at a hospital.
",found shot north colleg street mile north campu tuesday night die later hospit,"1. Killed (by a man)
    2. Disappeared from Auburn University
    3. Found in Manhattan with amnesia
    4. Arrest made for her murder",1. kill man 2. disappear auburn univers 3. found manhattan amnesia 4. arrest made murder,1,1,0,0,what,,,,,
100,0,2,cosine,8041.596583,42,4,0,0.5,0,0,0,0,what did she do?,died ,die, She sought political asylum (for her children).,sought polit asylum children,1,0,1,0,what,,,,,
100,0,2,cosine,8071.434286,42,5,0,0,0,0,0,0,What age is Courtney Larrell Lockhart?,"23, ",23,14-17 (based on given information),14-17 base given inform,1,0,1,0,what,,,,,
100,0,2,cosine,8100.28484,42,6,0,0,0,0,0,0,what was courtney larrel's age,"23, ",23,14-17 (based on given information),14-17 base given inform,1,0,1,0,what,,,,,
100,0,2,cosine,8129.573474,42,7,0,0,0,0.166666667,0.25,0.2,What happened to Burk's car?,"on fire in a campus parking lot.
",fire campu park lot,"1. Impounded (or seized)
    2. Set on fire",1. impound seiz 2. set fire,1,1,0,0,what,,,,,
100,0,2,cosine,8156.089067,42,8,0,0,1,1,1,1,What was Burks car like when it was discovered?,on fire ,fire, On fire,fire,0,0,0,0,what,,,,,
100,0,2,cosine,8179.788568,42,9,0,0,0,0,0,0,who died at the hospital,"Lauren Burk, ",lauren burk,"1. The woman
    2. Died
    3. At the hospital",1. woman 2. die 3. hospit,1,1,0,0,who,,,,,
100,0,2,cosine,8208.651309,43,0,0,0,0,0,0,0,Against whom did Marines face off against in Khan Neshin?,insurgents ,insurg,1. Taliban,1. taliban,1,0,1,0,who,,,,,
100,0,2,cosine,8234.373329,43,2,0,0,0,0.5,1,0.666666667,Which group claimed responsibility for attack on U.S. military vehicle?,The Taliban ,taliban,1) Taliban,1 taliban,1,0,0,1,other,,,,,
100,0,2,cosine,8262.881377,43,3,0,0,0,0,0,0,What Marines surrounded compound?,U.S. ,u.,1. The Marines who surrounded the compound are not specified in the provided information.,1. marin surround compound specifi provid inform,1,1,0,0,what,,,,,
100,0,2,cosine,8262.881605,43,4,1,0,,,,,What will the US military after the attacks?,,,,,,,,,what,,,,,
100,0,2,cosine,8293.869425,43,5,0,0,0,0,0,0,How many U.S. soldiers were killed by roadside bomb?,six ,six,6 U.S. soldiers,6 u.s. soldier,1,0,1,0,how many,,,,,
100,0,2,cosine,8293.86958,43,6,1,0,,,,,Will the fault of those in Afghanistan 6 dead?,,,,,,,,,other,,,,,
100,0,2,cosine,8323.468081,43,8,0,0.33,0,0,0,0,What was the cause of the clash between marines and insurgents?,a blast that hit a U.S. vehicle ,blast hit u.s. vehicl,"1. Insurgent attack on Marines
    2. Suspected militant activity by insurgents",1. insurg attack marin 2. suspect milit activ insurg,1,1,0,0,what,,,,,
100,0,2,cosine,8348.987888,44,0,0,0,0,0,0,0,When did the financial crisis occur?,"October, ",octob,2008 (or late 2007 to mid-2009),2008 late 2007 mid-2009,1,0,1,0,when,,,,,
100,0,2,cosine,8384.189747,44,1,0,0.33,0,0,0,0,What did the financial crisis trigger?,victory in general elections ,victori gener elect,"1. Bank collapses
    2. IMF intervention for a Western European democracy (first time)
    3. Logistical and financial challenges
    4. Derailment of public viewing plans
    5. Delay in major economic recovery legislation reaching Congress",1. bank collaps 2. imf intervent western european democraci first time 3. logist financi challeng 4. derail public view plan 5. delay major econom recoveri legisl reach congress,1,1,0,0,what,,,,,
100,0,2,cosine,8403.153208,44,2,0,0,0,0,0,0,What crashed last year?,leading banks ,lead bank, Peace negotiations,peac negoti,1,0,1,0,what,,,,,
100,0,2,cosine,8432.560984,44,4,0,0,0,0.333333333,1,0.5,Who is the world's first openly gay premier?,"Sigurdardottir, ",sigurdardottir,Þóra Sigurdardottir (Iceland),þóra sigurdardottir iceland,1,0,0,1,who,,,,,
100,0,2,cosine,8463.318388,44,5,0,0,0,0.333333333,0.5,0.4,What left Iceland in turmoil?,"currency, stock market and leading banks crashed ",currenc stock market lead bank crash,"1. Financial crisis (currency, stock market)
    2. Political instability",1. financi crisi currenc stock market 2. polit instabl,1,0,0,1,what,,,,,
100,0,2,cosine,8496.803928,44,6,0,0,0,0,0,0,What was the Icelandic vote triggered by?,"collapse of the Nordic nation's economy.
",collaps nordic nation 's economi,"1. Financial crisis (currency, stock market)
    2. Political turmoil",1. financi crisi currenc stock market 2. polit turmoil,1,1,0,0,what,,,,,
100,0,2,cosine,8527.202575,44,7,0,0,0,0.125,1,0.222222222,Who is Johanna Sigurdardottir?,Icelandic ,iceland,1st openly gay leader & 1st female premier of Iceland,1st openli gay leader 1st femal premier iceland,1,0,0,1,who,,,,,
100,0,2,cosine,8553.401866,45,1,0,0,0,0,0,0,Who is Khan's opponent ?,Andreas Kotelnik ,andrea kotelnik, Not provided (The question does not specify who Khan's opponent was.),provid question specifi khan 's oppon,1,0,1,0,who,,,,,
100,0,2,cosine,8582.529397,45,2,0,0.33,0,0,0,0,Does British boxer Amir Khan retain his WBA light-welterweight title in his first defense?,has retained ,retain, Yes,ye,1,0,1,0,other,,,,,
100,0,2,cosine,8609.260395,45,3,0,0,0,0.666666667,1,0.8,Who retains his light-welterweight title in his first defense?,Amir Khan ,amir khan,1. Amir Khan,1. amir khan,1,0,0,1,who,,,,,
100,0,2,cosine,8635.509624,45,4,0,0,0,0,0,0,how many times knocked ?,three ,three,9 (times),9 time,1,0,1,0,how many,,,,,
100,0,2,cosine,8635.5098,45,5,1,0,,,,,What was title of British?,,,,,,,,,what,,,,,
100,0,2,cosine,8657.174728,45,7,0,0.33,0,0,0,0,Who is Kahan a devout follower of?,"Muslim, ",muslim, Christ (or Christianity),christ christian,1,1,0,0,who,,,,,
100,0,2,cosine,8680.915622,45,8,0,0,0,0,0,0,Who did he knock down three times in the opening minute?,Dmitriy Salita ,dmitriy salita, Khan's opponent,khan 's oppon,1,1,0,0,who,,,,,
100,0,2,cosine,8708.87884,46,0,0,0,1,0,0,0,What network is set to rival Verizon?,AT&T ,, AT&T,,0,0,0,0,what,,,,,
100,0,2,cosine,8708.878998,46,1,0,1,,,,,When do Sprint start rolling out their network?,,,,,,,,,when,,,,,
100,0,2,cosine,8737.367169,46,2,0,0.33,0,0.2,1,0.333333333,What network is AT&T expanding,LTE ,lte,1. LTE (AT&T's LTE network),1. lte 's lte network,1,0,0,1,what,,,,,
100,0,2,cosine,8765.926976,46,3,0,0,0,0.5,0.333333333,0.4,Which network is currently the largest in terms of nationwide coverage?,Verizon's LTE ,verizon 's lte,1) Verizon,1 verizon,1,0,0,1,other,,,,,
100,0,2,cosine,8799.806234,46,4,0,0,0,0.090909091,1,0.166666667,What network is currently the largest in terms of nationwide coverage?,Verizon ,verizon,1) Verizon (Verizon's LTE network is currently the largest in terms of nationwide coverage.),1 verizon verizon 's lte network current largest term nationwid coverag,1,0,0,1,what,,,,,
100,0,2,cosine,8826.100635,46,6,0.33,0,0,0.5,1,0.666666667,What is currently the largest,Verizon's LTE network ,verizon 's lte network,1) Verizon's LTE network (in terms of nationwide coverage).,1 verizon 's lte network term nationwid coverag,1,0,0,1,what,,,,,
100,0,2,cosine,8846.607261,46,7,0,0,0,0.142857143,0.142857143,0.142857143,What does the report show,AT&T's average LTE speeds are better than Verizon's ,'s averag lte speed better verizon 's, The report shows information obtained from KABC's device.,report show inform obtain kabc 's devic,1,1,0,0,what,,,,,
100,0,2,cosine,8880.15337,46,8,0,0.33,0,0,0,0,Who is expanding their LTE netwowrk?,AT&T ,,"1. AT&T (late 2010)
    2. Verizon (mid to late 2012)
    3. Sprint (summer of this year)",1. late 2010 2. verizon mid late 2012 3. sprint summer year,1,1,0,0,who,,,,,
100,0,2,cosine,8903.505873,47,0,0,0.33,0,0,0,0,Who complains about the high taxes?,Farmers ,farmer, Critics of Fernandez,critic fernandez,1,1,0,0,who,,,,,
100,0,2,cosine,8927.027122,47,1,0,0,0,0.166666667,0.5,0.25,Where is the profit to be spread?,"help the poor.
",help poor,"1. Poor (beneficiaries)
    2. Small businesses",1. poor beneficiari 2. small busi,1,1,0,0,where,,,,,
